label,text
Legitimate,"Hey, Can you please send me the report by the end of the day? Thanks."
Legitimate,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 7656"
Scam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 4278"
Scam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info"
Scam,"Hey, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 4801"
Legitimate,"Urgent: Hi Mom, just calling to say I love you and check how you are doing. Visit now."
Legitimate,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Code: 2878"
Legitimate,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting. Click details."
Legitimate,Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now.
Legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Code: 6821"
Scam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Code: 4059
Legitimate,"Hello, Hey! Don't forget we have band practice tonight at 7."
Legitimate,"Hey, Please find attached the receipt for your recent purchase at the grocery store. Code: 6974"
Scam,Urgent: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now.
Legitimate,"The weather is lovely today, we should go for a walk in the evening. Reply ASAP."
Legitimate,"Dear, Can you pick up some milk and eggs on your way back from work? Reply ASAP."
Legitimate,"Dear, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 9831"
Legitimate,"Dear, Please find attached the receipt for your recent purchase at the grocery store. Click details."
Scam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 3750"
Scam,Hi! Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Thank you.
Legitimate,"Dear, Are you free for a quick call to review the design designs? Code: 8367"
Scam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
Legitimate,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Code: 8543"
Scam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top"
Legitimate,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Code: 6949"
Legitimate,Urgent: Can you pick up some milk and eggs on your way back from work?
Legitimate,Hi! Please find attached the receipt for your recent purchase at the grocery store.
Scam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 6381"
Scam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Code: 7666
Scam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Click details.
Scam,"Dear, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz"
Scam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details.
Scam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Click details."
Legitimate,"Hi Mom, just calling to say I love you and check how you are doing. Code: 5254"
Scam,Warning: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Visit now.
Legitimate,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free.
Scam,"Hey, You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Thank you."
Legitimate,"Hello, Hey, are we still meeting for lunch today at 12:30? Code: 5497"
Scam,Warning: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 4355
Scam,Urgent: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 1424
Scam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Thank you."
Scam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 7030
Legitimate,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 8668"
Scam,"Hello, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Code: 2380"
Legitimate,"Dear, Your subscription payment was processed successfully. Thank you for your business. Code: 7367"
Scam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Click details."
Legitimate,"Hello, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details."
Scam,"Hello, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Click details."
Legitimate,"Hey, Can you pick up some milk and eggs on your way back from work? Visit now."
Legitimate,Urgent: Your package has been delivered to your front porch. Have a great day! Click details.
Legitimate,Hi! Your package has been delivered to your front porch. Have a great day! Code: 6777
Legitimate,"Hello, Thanks for the update. I'll review it and get back to you shortly. Thank you."
Legitimate,"Dear, Hey, are we still meeting for lunch today at 12:30? Click details."
Scam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 1575"
Scam,Warning: FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 7396
Scam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Thank you."
Legitimate,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
Legitimate,Urgent: Thanks for the update. I'll review it and get back to you shortly.
Scam,Warning: Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you.
Scam,Urgent: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Code: 5984
Scam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Click details."
Scam,"Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security"
Scam,"Subject: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login"
Scam,"Subject: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth"
Scam,Subject: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
Scam,"Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
Scam,"Subject: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login"
Scam,Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info
Scam,Subject: Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login
Scam,Subject: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk
Scam,"Subject: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
Scam,Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Visit now.
Legitimate,"Yes, I can help you move your couch this weekend. Just let me know the time. Click details."
Legitimate,"Hi! The weather is lovely today, we should go for a walk in the evening. Thank you."
Scam,"Dear, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
Scam,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Click details."
Scam,Hi! Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Visit now.
Scam,"Dear, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Click details."
Legitimate,"Hey, Are you free for a quick call to review the design designs? Click details."
Legitimate,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 6030"
Legitimate,"Hello, Hey, are we still meeting for lunch today at 12:30? Reply ASAP."
Legitimate,"Hello, I'll be home in about 20 minutes. Please make sure the oven is preheated. Thank you."
Legitimate,"Hello, The weather is lovely today, we should go for a walk in the evening. Visit now."
Legitimate,Your subscription payment was processed successfully. Thank you for your business. Reply ASAP.
Legitimate,"Hey, Thanks for the update. I'll review it and get back to you shortly."
Scam,"Warning: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
Legitimate,"Dear, Can you pick up some milk and eggs on your way back from work?"
Scam,"Hello, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Code: 8182"
Scam,"Hello, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
Legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Visit now.
Legitimate,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
Scam,"Warning: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Thank you."
Legitimate,Warning: Can you pick up some milk and eggs on your way back from work? Code: 6385
Scam,"Warning: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Code: 7082"
Scam,Urgent: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Click details.
Legitimate,Hi! Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 1456
Legitimate,"Hey, Hey! Don't forget we have band practice tonight at 7. Code: 7845"
Scam,"Hello, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Visit now."
Scam,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Reply ASAP."
Scam,"Urgent: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
Scam,Warning: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Click details.
Scam,"Dear, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Click details."
Scam,"Hello, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
Legitimate,"Hello, Thanks for the update. I'll review it and get back to you shortly. Reply ASAP."
Scam,"Hey, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Code: 6966"
Scam,"Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Click details."
Scam,"Urgent: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Click details."
Scam,"Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Visit now."
Legitimate,"Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
Legitimate,"Hey, Yes, I can help you move your couch this weekend. Just let me know the time."
Legitimate,"Dear, Please find attached the receipt for your recent purchase at the grocery store. Thank you."
Scam,"Hello, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
Scam,"Hello, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info"
Legitimate,"Hey, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details."
Legitimate,"Dear, Your package has been delivered to your front porch. Have a great day! Thank you."
Legitimate,"Hey, Are you free for a quick call to review the design designs? Reply ASAP."
Legitimate,The meeting has been moved to room 302 due to technical issues in the main hall. Thank you.
Scam,"Hey, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
Scam,Urgent: Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Visit now.
Scam,"Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
Scam,Urgent: Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Thank you.
Scam,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Thank you."
Scam,Urgent: Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Click details.
Legitimate,Urgent: Thanks for the update. I'll review it and get back to you shortly. Reply ASAP.
Scam,"Hey, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Thank you."
Scam,"Hello, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Code: 8546"
Scam,"Hello, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
Scam,"Dear, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
Legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Click details.
Legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Click details.
Scam,"Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Reply ASAP."
Scam,"Hello, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Visit now."
Scam,"Hey, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Click details."
Scam,"Urgent: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Visit now."
Scam,"Hey, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info"
Scam,"Hello, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Click details."
Legitimate,"Dear, Please find attached the receipt for your recent purchase at the grocery store."
Scam,Hi! Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
Legitimate,Your package has been delivered to your front porch. Have a great day! Thank you.
Legitimate,"Hello, Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
Legitimate,"Hello, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now."
Scam,Hi! Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info
Legitimate,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Visit now."
Scam,"Hi! Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Reply ASAP."
Scam,"Hello, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login"
Legitimate,"Hey buddy, happy birthday! Hope you have an amazing day! Visit now."
Legitimate,Hey! Don't forget we have band practice tonight at 7. Code: 4193
Scam,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Code: 1840"
Legitimate,"Urgent: Yes, I can help you move your couch this weekend. Just let me know the time. Code: 9227"
Scam,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
Scam,"Hello, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login"
Legitimate,"Hello, Please find attached the receipt for your recent purchase at the grocery store. Thank you."
Legitimate,Urgent: Thanks for the update. I'll review it and get back to you shortly. Click details.
Legitimate,"Hello, Hey buddy, happy birthday! Hope you have an amazing day! Thank you."
Legitimate,Hey! Don't forget we have band practice tonight at 7. Visit now.
Scam,"Hello, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Thank you."
Scam,Warning: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP.
Legitimate,"Hi! The weather is lovely today, we should go for a walk in the evening. Visit now."
Legitimate,"Hey, Hi team, here is the agenda for tomorrow's weekly sync meeting. Thank you."
Scam,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Code: 6205"
Legitimate,Hi! Let's reschedule the coffee chat to Friday if that works better for you. Code: 7314
Scam,Urgent: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
Scam,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Click details."
Scam,"Hey, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Click details."
Legitimate,"Dear, Are you free for a quick call to review the design designs? Visit now."
Scam,"Hello, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net"
Scam,"Dear, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Code: 2143"
Scam,Urgent: Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Reply ASAP.
Scam,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
Legitimate,"Hey, Hey! Don't forget we have band practice tonight at 7. Code: 4745"
Scam,"Hi! Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Visit now."
Legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Visit now.
Scam,"Hello, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Code: 3337"
Scam,"Hello, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Reply ASAP."
Scam,Urgent: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Visit now.
Scam,Hi! Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Click details.
Scam,"Hello, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Reply ASAP."
Scam,"Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Reply ASAP."
Legitimate,Warning: Are you free for a quick call to review the design designs? Reply ASAP.
Legitimate,Your subscription payment was processed successfully. Thank you for your business. Thank you.
Legitimate,Hi! Your package has been delivered to your front porch. Have a great day! Thank you.
Legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Code: 4289
Scam,Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
Legitimate,"Dear, Hi Mom, just calling to say I love you and check how you are doing. Thank you."
Legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing."
Legitimate,"Urgent: Yes, I can help you move your couch this weekend. Just let me know the time. Code: 9464"
Legitimate,Hi! The meeting has been moved to room 302 due to technical issues in the main hall. Thank you.
Scam,"Urgent: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Code: 8443"
Legitimate,"Dear, Your subscription payment was processed successfully. Thank you for your business."
Legitimate,"Hello, The weather is lovely today, we should go for a walk in the evening. Click details."
Legitimate,Hi! Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP.
Legitimate,"Warning: Yes, I can help you move your couch this weekend. Just let me know the time. Click details."
Scam,Hi! Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Click details.
Legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Reply ASAP.
Scam,"Hello, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Click details."
Scam,Urgent: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Code: 1134
Legitimate,"Dear, Thanks for the update. I'll review it and get back to you shortly. Visit now."
Legitimate,Urgent: I'll be home in about 20 minutes. Please make sure the oven is preheated. Reply ASAP.
Scam,"Urgent: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Thank you."
Legitimate,Hi! Can you please send me the report by the end of the day? Thanks. Reply ASAP.
Legitimate,"Dear, The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP."
Scam,Warning: Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 8470
Scam,"Hello, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Visit now."
Scam,"Urgent: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Reply ASAP."
Scam,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Click details."
Legitimate,Warning: Your package has been delivered to your front porch. Have a great day!
Scam,Warning: Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Click details.
Scam,"Warning: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Visit now."
Scam,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
Scam,"Warning: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Code: 4111"
Scam,"Urgent: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
Legitimate,"Urgent: The weather is lovely today, we should go for a walk in the evening. Click details."
Scam,"Dear, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Code: 3269"
Legitimate,Your dentist appointment is confirmed for Tuesday at 10:00 AM. Code: 8845
Scam,"Hey, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth"
Legitimate,"Hello, Your package has been delivered to your front porch. Have a great day! Code: 3694"
Legitimate,"Hello, Your package has been delivered to your front porch. Have a great day! Code: 3562"
Scam,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
Legitimate,"Hey, Hey, are we still meeting for lunch today at 12:30? Code: 2762"
Scam,"Hello, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Thank you."
Legitimate,"Hey, Your subscription payment was processed successfully. Thank you for your business. Reply ASAP."
Legitimate,I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 5039
Scam,"Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Code: 2063"
Scam,"Dear, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Thank you."
Scam,Hi! Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login
Scam,"Hi! Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Code: 6729"
Scam,"Urgent: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Click details."
Legitimate,"Hello, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 9017"
Scam,"Hey, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Visit now."
Legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Thank you.
Scam,Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Thank you.
Legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Thank you.
Scam,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Reply ASAP."
Scam,"Hello, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security"
Scam,"Hello, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 4810"
Legitimate,"Hello, Yes, I can help you move your couch this weekend. Just let me know the time. Code: 7023"
Scam,Hi! Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 4485
Legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Click details.
Scam,"Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
Legitimate,"Hi! Hey, are we still meeting for lunch today at 12:30? Code: 4037"
Scam,"Dear, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk"
