label,text
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
ham,"Hello, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 9980"
ham,"Hey, I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details."
ham,Urgent: Your subscription payment was processed successfully. Thank you for your business.
spam,"Dear, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Reply ASAP."
ham,The meeting has been moved to room 302 due to technical issues in the main hall. Code: 6637
ham,Warning: Thanks for the update. I'll review it and get back to you shortly. Visit now.
spam,"Dear, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now."
ham,"Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
ham,Hi! Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now.
ham,"Hi! The weather is lovely today, we should go for a walk in the evening. Reply ASAP."
ham,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
ham,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Visit now."
ham,"Dear, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Reply ASAP."
ham,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now."
spam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz
ham,Hi! Let's reschedule the coffee chat to Friday if that works better for you. Code: 7183
ham,"Hey, Your subscription payment was processed successfully. Thank you for your business. Click details."
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Click details.
spam,"Dear, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top"
ham,Urgent: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now.
ham,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Code: 2894"
spam,Hi! CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Thank you.
ham,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Visit now."
spam,"Hey, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Thank you."
spam,Hi! CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Reply ASAP.
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Click details."
ham,"Hey, The weather is lovely today, we should go for a walk in the evening. Visit now."
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now.
spam,Hi! Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 1552
ham,"Dear, Hey, are we still meeting for lunch today at 12:30? Reply ASAP."
spam,"Hello, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 6218"
ham,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 1386"
spam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Click details."
spam,Hi! Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Click details.
spam,Hi! You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Code: 1116
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you."
ham,Can you pick up some milk and eggs on your way back from work? Reply ASAP.
ham,Warning: Can you please send me the report by the end of the day? Thanks. Code: 7078
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Code: 2529
ham,I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details.
ham,Warning: Please find attached the receipt for your recent purchase at the grocery store.
ham,"Yes, I can help you move your couch this weekend. Just let me know the time. Code: 4935"
ham,"Dear, I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details."
spam,"Hey, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Visit now."
spam,Warning: Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz
spam,URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 5736
ham,Warning: Can you pick up some milk and eggs on your way back from work? Thank you.
ham,Urgent: Can you pick up some milk and eggs on your way back from work? Code: 6318
ham,"Hello, The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP."
spam,Warning: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Thank you.
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 6075"
ham,"Dear, Are you free for a quick call to review the design designs? Code: 2774"
ham,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 1875"
ham,Warning: Thanks for the update. I'll review it and get back to you shortly. Thank you.
spam,"Dear, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Visit now."
spam,Urgent: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top
spam,Hi! You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com"
ham,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP."
ham,"Dear, Are you free for a quick call to review the design designs? Thank you."
ham,"Hey, Your subscription payment was processed successfully. Thank you for your business. Click details."
ham,"Yes, I can help you move your couch this weekend. Just let me know the time. Reply ASAP."
ham,"Hey, Please find attached the receipt for your recent purchase at the grocery store. Reply ASAP."
spam,Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 8437
spam,FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Reply ASAP.
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Thank you.
spam,Warning: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Thank you.
ham,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting."
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Click details.
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
spam,URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Click details.
ham,Urgent: Are you free for a quick call to review the design designs? Reply ASAP.
spam,Urgent: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Code: 4012
ham,"Hello, Can you please send me the report by the end of the day? Thanks. Thank you."
ham,"Dear, Are you free for a quick call to review the design designs? Reply ASAP."
spam,Hi! URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Reply ASAP.
ham,"Hey, Are you free for a quick call to review the design designs? Visit now."
ham,Your package has been delivered to your front porch. Have a great day! Reply ASAP.
ham,"Hello, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Reply ASAP."
ham,Warning: Can you pick up some milk and eggs on your way back from work?
spam,"Dear, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details."
spam,Hi! You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club Visit now.
ham,Urgent: Can you pick up some milk and eggs on your way back from work? Click details.
ham,"Hi! Hey, are we still meeting for lunch today at 12:30?"
ham,"Urgent: Hey, are we still meeting for lunch today at 12:30? Code: 7010"
spam,Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Thank you.
ham,"Dear, I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 5634"
spam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM."
ham,"Hello, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Reply ASAP."
ham,"Dear, Hey! Don't forget we have band practice tonight at 7. Visit now."
ham,Can you please send me the report by the end of the day? Thanks. Visit now.
ham,"Dear, Are you free for a quick call to review the design designs? Reply ASAP."
ham,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Visit now."
ham,Urgent: I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details.
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
ham,"Urgent: Hi team, here is the agenda for tomorrow's weekly sync meeting. Thank you."
ham,"Hey, Hey, are we still meeting for lunch today at 12:30?"
ham,"Hello, Your subscription payment was processed successfully. Thank you for your business."
spam,Warning: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid
ham,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Thank you.
ham,Urgent: Your package has been delivered to your front porch. Have a great day! Thank you.
ham,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Thank you."
spam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Reply ASAP."
ham,Hi! The meeting has been moved to room 302 due to technical issues in the main hall.
ham,"Urgent: Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
ham,I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details.
spam,Urgent: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM.
ham,Your subscription payment was processed successfully. Thank you for your business. Click details.
spam,"Hey, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Reply ASAP."
spam,Urgent: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
spam,Hi! FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Click details.
ham,"Hi! Yes, I can help you move your couch this weekend. Just let me know the time. Click details."
ham,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
spam,"Hello, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Visit now."
ham,"Hey, Can you pick up some milk and eggs on your way back from work? Code: 9502"
spam,Urgent: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 9117
spam,"Hey, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Thank you."
spam,"Dear, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 6630"
ham,Warning: I'll be home in about 20 minutes. Please make sure the oven is preheated. Thank you.
spam,Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Visit now.
spam,"Hello, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Click details."
spam,Urgent: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 6980
ham,"Hey, Thanks for the update. I'll review it and get back to you shortly. Code: 8825"
spam,You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club
spam,Urgent: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 6070
ham,"Hey, The weather is lovely today, we should go for a walk in the evening."
spam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Thank you."
spam,"Hey, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Reply ASAP."
spam,"Dear, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Reply ASAP."
ham,"Hi! Yes, I can help you move your couch this weekend. Just let me know the time. Reply ASAP."
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
spam,Urgent: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Thank you.
ham,"Urgent: Hi team, here is the agenda for tomorrow's weekly sync meeting."
ham,"Hi! Hey, are we still meeting for lunch today at 12:30? Visit now."
ham,Hi! Can you pick up some milk and eggs on your way back from work?
ham,"Urgent: Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
spam,Hi! CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Visit now.
ham,"Hey, Hey, are we still meeting for lunch today at 12:30? Thank you."
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
ham,"Dear, The meeting has been moved to room 302 due to technical issues in the main hall. Thank you."
ham,"Hello, Your subscription payment was processed successfully. Thank you for your business. Thank you."
spam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM."
spam,Urgent: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 3245
ham,"Hey, Your package has been delivered to your front porch. Have a great day! Visit now."
spam,Urgent: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now.
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Reply ASAP.
ham,"Dear, Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP."
ham,"Warning: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Visit now."
ham,"The weather is lovely today, we should go for a walk in the evening. Click details."
spam,"Dear, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Reply ASAP."
spam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 5833"
spam,"Hey, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 5433"
spam,"Hello, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Reply ASAP."
ham,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Code: 2896"
spam,URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Click details.
ham,Can you pick up some milk and eggs on your way back from work? Click details.
spam,Hi! Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Thank you.
ham,"Warning: The weather is lovely today, we should go for a walk in the evening. Thank you."
spam,"Dear, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top"
spam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM."
spam,Urgent: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz
spam,"Dear, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Click details."
ham,"Dear, Hey! Don't forget we have band practice tonight at 7."
ham,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Thank you."
spam,Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Click details.
spam,Hi! Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM.
ham,Hi! Can you pick up some milk and eggs on your way back from work? Code: 1190
ham,Please find attached the receipt for your recent purchase at the grocery store. Reply ASAP.
ham,Warning: Let's reschedule the coffee chat to Friday if that works better for you. Click details.
spam,"Dear, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Click details."
ham,Can you please send me the report by the end of the day? Thanks. Reply ASAP.
ham,Urgent: Please find attached the receipt for your recent purchase at the grocery store. Click details.
ham,"Dear, Hi team, here is the agenda for tomorrow's weekly sync meeting. Reply ASAP."
spam,"Dear, You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club"
spam,"Dear, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 4138"
ham,"Dear, Hey! Don't forget we have band practice tonight at 7. Thank you."
spam,Urgent: FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Click details.
spam,Hi! CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Reply ASAP.
spam,CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Reply ASAP.
ham,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Click details."
ham,"Urgent: Hey buddy, happy birthday! Hope you have an amazing day! Click details."
ham,"Hey, Hey, are we still meeting for lunch today at 12:30? Click details."
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Click details.
spam,Urgent: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Visit now.
spam,"Hey, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now."
ham,Urgent: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details.
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
spam,Warning: FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply.
ham,"Dear, Your package has been delivered to your front porch. Have a great day! Code: 5462"
spam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Code: 6122
ham,"Dear, Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
ham,"Warning: Yes, I can help you move your couch this weekend. Just let me know the time. Visit now."
ham,"Hey, Can you pick up some milk and eggs on your way back from work?"
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 8910
spam,Hi! Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now.
spam,"Hey, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Thank you."
ham,Hi! Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details.
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now.
ham,Just wanted to follow up on our discussion yesterday. Let me know when you're free. Reply ASAP.
ham,"Hi! Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 7123"
ham,Warning: I'll be home in about 20 minutes. Please make sure the oven is preheated. Thank you.
spam,Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Click details.
ham,"Hello, Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
spam,CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Thank you.
spam,"Hello, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 5587"
spam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Visit now.
ham,"Dear, Yes, I can help you move your couch this weekend. Just let me know the time. Reply ASAP."
spam,"Dear, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you."
ham,"Hey, Thanks for the update. I'll review it and get back to you shortly. Click details."
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Visit now.
spam,"Dear, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Code: 7909"
spam,Hi! URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now.
ham,Warning: Please find attached the receipt for your recent purchase at the grocery store.
ham,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Click details."
ham,"Hey, Let's reschedule the coffee chat to Friday if that works better for you. Thank you."
spam,URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now.
ham,"Hi! The weather is lovely today, we should go for a walk in the evening."
spam,Urgent: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Visit now.
ham,Your package has been delivered to your front porch. Have a great day! Visit now.
spam,Warning: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Reply ASAP.
ham,"Urgent: Yes, I can help you move your couch this weekend. Just let me know the time."
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 1715
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Thank you.
ham,Urgent: Can you pick up some milk and eggs on your way back from work? Reply ASAP.
spam,"Hello, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Reply ASAP."
ham,Urgent: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Thank you.
spam,"Hey, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Reply ASAP."
ham,Urgent: Hey! Don't forget we have band practice tonight at 7. Reply ASAP.
spam,Warning: Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 9591
spam,Hi! Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Click details.
spam,"Hey, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Reply ASAP."
ham,"Dear, Hi Mom, just calling to say I love you and check how you are doing. Click details."
ham,Hi! Please find attached the receipt for your recent purchase at the grocery store. Visit now.
spam,Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Click details.
ham,Urgent: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Thank you.
ham,"Dear, Yes, I can help you move your couch this weekend. Just let me know the time. Code: 1148"
ham,"Hey, The weather is lovely today, we should go for a walk in the evening. Visit now."
spam,Warning: Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM.
ham,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Reply ASAP."
spam,"Dear, Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM. Thank you."
ham,"Hello, Please find attached the receipt for your recent purchase at the grocery store. Visit now."
ham,"Hey, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Reply ASAP."
ham,"Dear, Hi team, here is the agenda for tomorrow's weekly sync meeting. Reply ASAP."
spam,Warning: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you.
spam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Visit now.
ham,"Hi! Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
spam,Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info
spam,Warning: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Reply ASAP.
spam,"Dear, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
spam,Warning: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Reply ASAP.
ham,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Thank you."
spam,"Dear, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply."
spam,"Hello, URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Thank you."
ham,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Click details."
spam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Visit now."
ham,"Hello, Can you please send me the report by the end of the day? Thanks. Code: 6033"
spam,"Dear, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Code: 5375"
ham,Urgent: Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP.
spam,Warning: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Code: 8883
ham,Warning: Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP.
spam,Hi! Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Click details.
ham,"The weather is lovely today, we should go for a walk in the evening."
ham,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Thank you."
spam,"Hello, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Code: 5986"
spam,Urgent: Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz
ham,Warning: The meeting has been moved to room 302 due to technical issues in the main hall.
ham,"Hey, Yes, I can help you move your couch this weekend. Just let me know the time. Code: 3687"
spam,"Hello, CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz"
ham,Let's reschedule the coffee chat to Friday if that works better for you. Click details.
ham,"Dear, Yes, I can help you move your couch this weekend. Just let me know the time. Visit now."
spam,"Hey, You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club"
spam,Warning: Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz
ham,"Dear, The weather is lovely today, we should go for a walk in the evening. Visit now."
spam,Urgent: URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Code: 9692
spam,"Dear, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Thank you."
spam,"Hey, URGENT: Your mobile account has outstanding charges. Pay now to avoid suspension: http://pay-fees.top Visit now."
ham,"Hey, The weather is lovely today, we should go for a walk in the evening. Code: 8611"
ham,"Hello, Can you please send me the report by the end of the day? Thanks. Reply ASAP."
spam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Reply ASAP."
spam,"Hello, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz"
spam,"Hey, Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz"
spam,Hi! Dating Alert: 1 new message from Sarah! She is nearby. View her profile here: http://sarah-chat.xyz Reply ASAP.
ham,Can you pick up some milk and eggs on your way back from work? Click details.
ham,"Hello, The weather is lovely today, we should go for a walk in the evening."
spam,"Hey, Your bank account has been locked due to suspicious login. Verify identity here: http://secure-bank-login.xyz Code: 6909"
spam,Urgent: You have been selected for a work from home job! Earn $500/day. Apply now at http://job-offers.club
ham,Can you pick up some milk and eggs on your way back from work?
spam,Warning: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Visit now.
ham,"Urgent: The weather is lovely today, we should go for a walk in the evening. Thank you."
spam,Warning: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Reply ASAP.
ham,Thanks for the update. I'll review it and get back to you shortly. Thank you.
spam,Urgent: Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info
ham,Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now.
spam,Warning: URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Code: 6306
ham,Urgent: Can you please send me the report by the end of the day? Thanks. Click details.
ham,"Hey, Your package has been delivered to your front porch. Have a great day!"
spam,"Dear, Loan approved! Get up to $5000 in your bank account today. No credit check! Click http://cash-advance.bid Code: 5740"
ham,Warning: Thanks for the update. I'll review it and get back to you shortly. Visit now.
spam,"Hello, FREE ENTRY! Text WIN to 80090 to enter our weekly cash draw and win £5000! T&C apply. Click details."
ham,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Visit now."
ham,"Dear, Can you please send me the report by the end of the day? Thanks. Visit now."
spam,Warning: CONGRATULATIONS! You have won a free $1000 Walmart gift card! Claim your prize now at http://win-walmart.xyz Click details.
ham,Hi! Thanks for the update. I'll review it and get back to you shortly. Reply ASAP.
ham,"Dear, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Reply ASAP."
ham,"Hey, Your package has been delivered to your front porch. Have a great day! Code: 4101"
spam,"Hello, Your package could not be delivered due to an incomplete address. Update here: http://post-office-redelivery.info Code: 7508"
spam,Hi! Private Msg: We are trying to contact you regarding your unclaimed PPI compensation of £3000. Reply CLAIM.
ham,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now."
ham,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Thank you."
spam,URGENT: Standard Chartered Alert! Unusual activity detected. Verify your details now: http://sc-safe.com Click details.
