label,text
phishing,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Code: 7219"
legitimate,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Visit now."
phishing,"Warning: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
phishing,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth"
phishing,"Hello, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
legitimate,Hi! Your package has been delivered to your front porch. Have a great day! Code: 7530
phishing,"Hello, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
legitimate,Urgent: Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP.
legitimate,"Warning: Hey, are we still meeting for lunch today at 12:30? Reply ASAP."
legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Visit now.
phishing,Hi! Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Code: 8556
legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Code: 7289
phishing,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Code: 8710"
phishing,"Dear, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP."
phishing,"Hello, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Click details."
phishing,Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Code: 4964
legitimate,"Hey, I'll be home in about 20 minutes. Please make sure the oven is preheated. Reply ASAP."
phishing,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
legitimate,"Dear, Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
legitimate,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Visit now."
legitimate,Hi! Can you pick up some milk and eggs on your way back from work? Thank you.
phishing,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
phishing,"Hey, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
phishing,Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP.
phishing,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Code: 6229"
legitimate,Urgent: Please find attached the receipt for your recent purchase at the grocery store.
phishing,"Warning: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Thank you."
legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Thank you."
legitimate,Urgent: I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 1735
legitimate,"Urgent: Hi team, here is the agenda for tomorrow's weekly sync meeting. Visit now."
phishing,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
legitimate,Urgent: Are you free for a quick call to review the design designs? Thank you.
phishing,"Dear, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Visit now."
legitimate,Thanks for the update. I'll review it and get back to you shortly. Reply ASAP.
phishing,"Hello, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
phishing,Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP.
phishing,"Urgent: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php"
phishing,Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk
legitimate,"Hey, Are you free for a quick call to review the design designs?"
legitimate,Urgent: Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now.
legitimate,"Dear, Hey buddy, happy birthday! Hope you have an amazing day! Visit now."
phishing,"Dear, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Click details."
phishing,"Hey, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Reply ASAP."
legitimate,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 1439"
legitimate,"Dear, Can you please send me the report by the end of the day? Thanks."
phishing,Hi! Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Thank you.
legitimate,"Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
phishing,Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Visit now.
legitimate,"Urgent: Hey, are we still meeting for lunch today at 12:30? Reply ASAP."
phishing,"Hello, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Reply ASAP."
legitimate,Let's reschedule the coffee chat to Friday if that works better for you. Thank you.
legitimate,Let's reschedule the coffee chat to Friday if that works better for you. Thank you.
phishing,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Thank you."
phishing,"Dear, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk"
phishing,"Hi! Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Code: 4955"
phishing,"Dear, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Click details."
phishing,"Urgent: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Code: 5542"
phishing,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Click details."
legitimate,"Dear, Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
legitimate,Urgent: Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details.
legitimate,"Hello, Let's reschedule the coffee chat to Friday if that works better for you. Click details."
legitimate,Hi! Your dentist appointment is confirmed for Tuesday at 10:00 AM. Click details.
phishing,"Hi! Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth"
phishing,"Hi! Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Reply ASAP."
legitimate,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 2884"
legitimate,Your subscription payment was processed successfully. Thank you for your business. Reply ASAP.
phishing,Warning: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Visit now.
phishing,"Dear, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
phishing,"Dear, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login"
phishing,"Urgent: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login"
legitimate,Warning: I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 3836
phishing,"Hey, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Reply ASAP."
phishing,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Reply ASAP."
phishing,Urgent: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Thank you.
legitimate,"Hey, Hey! Don't forget we have band practice tonight at 7. Code: 2313"
phishing,Urgent: Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP.
phishing,"Hey, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 7106"
legitimate,Urgent: Hey! Don't forget we have band practice tonight at 7. Thank you.
legitimate,"Dear, Hi team, here is the agenda for tomorrow's weekly sync meeting. Thank you."
phishing,Urgent: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Code: 1327
legitimate,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 2022"
legitimate,Warning: Can you pick up some milk and eggs on your way back from work? Thank you.
phishing,Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 8556
phishing,"Hi! Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Code: 4972"
phishing,"Urgent: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Reply ASAP."
legitimate,"Hi! Hey, are we still meeting for lunch today at 12:30?"
legitimate,"Hi! Hey buddy, happy birthday! Hope you have an amazing day!"
phishing,"Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Thank you."
phishing,"Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Reply ASAP."
phishing,"Urgent: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Reply ASAP."
legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Thank you.
legitimate,"Hi! Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Reply ASAP."
legitimate,"Hey buddy, happy birthday! Hope you have an amazing day!"
phishing,"Hello, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net"
phishing,"Dear, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP."
phishing,"Dear, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
legitimate,"Warning: The weather is lovely today, we should go for a walk in the evening."
phishing,"Dear, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Code: 8088"
legitimate,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting."
phishing,"Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
legitimate,Hi! Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details.
legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall.
phishing,"Hello, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Click details."
legitimate,"Hi team, here is the agenda for tomorrow's weekly sync meeting."
phishing,"Hello, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Reply ASAP."
phishing,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Click details."
legitimate,Warning: Your subscription payment was processed successfully. Thank you for your business.
legitimate,"Urgent: Yes, I can help you move your couch this weekend. Just let me know the time. Reply ASAP."
phishing,"Urgent: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
legitimate,"Hello, The meeting has been moved to room 302 due to technical issues in the main hall."
legitimate,Your subscription payment was processed successfully. Thank you for your business. Visit now.
legitimate,Hey! Don't forget we have band practice tonight at 7.
phishing,"Urgent: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security"
legitimate,"Hey, Hey buddy, happy birthday! Hope you have an amazing day!"
phishing,"Warning: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Reply ASAP."
legitimate,"Urgent: Hey, are we still meeting for lunch today at 12:30?"
legitimate,Warning: Can you please send me the report by the end of the day? Thanks. Click details.
phishing,"Hey, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Code: 5888"
legitimate,Let's reschedule the coffee chat to Friday if that works better for you. Visit now.
legitimate,Warning: Your package has been delivered to your front porch. Have a great day! Reply ASAP.
phishing,"Dear, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Thank you."
legitimate,Hi! Can you please send me the report by the end of the day? Thanks.
phishing,"Hello, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Thank you."
phishing,"Urgent: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Thank you."
phishing,Hi! Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 1092
phishing,Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Reply ASAP.
legitimate,"Dear, Your dentist appointment is confirmed for Tuesday at 10:00 AM."
phishing,"Hey, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
phishing,"Warning: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Click details."
phishing,"Urgent: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
phishing,"Hello, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Thank you."
phishing,"Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Click details."
phishing,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
legitimate,"Dear, Hi Mom, just calling to say I love you and check how you are doing."
phishing,Hi! Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
phishing,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Visit now."
legitimate,Urgent: Your subscription payment was processed successfully. Thank you for your business. Click details.
legitimate,"Hey, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now."
legitimate,Can you please send me the report by the end of the day? Thanks. Code: 5768
phishing,"Warning: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
phishing,"Urgent: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Click details."
legitimate,"Hey, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Reply ASAP."
phishing,"Urgent: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Reply ASAP."
legitimate,"Hello, Hey, are we still meeting for lunch today at 12:30? Click details."
phishing,"Dear, Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Code: 7364"
phishing,"Urgent: Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
legitimate,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free.
phishing,"Warning: Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Reply ASAP."
phishing,"Hey, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Click details."
phishing,"Hi! Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login"
legitimate,Can you please send me the report by the end of the day? Thanks. Click details.
legitimate,"Hi! Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
phishing,"Urgent: Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Click details."
legitimate,"Hello, The weather is lovely today, we should go for a walk in the evening. Reply ASAP."
legitimate,Urgent: Can you pick up some milk and eggs on your way back from work?
legitimate,"Warning: Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
legitimate,"Urgent: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Code: 7624"
legitimate,Hi! I'll be home in about 20 minutes. Please make sure the oven is preheated. Visit now.
phishing,Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Code: 1893
phishing,"Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Code: 2953"
phishing,"Hello, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Thank you."
phishing,"Hi! Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Code: 8060"
phishing,"Warning: Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Visit now."
phishing,Warning: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Click details.
phishing,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
phishing,"Dear, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Code: 3130"
legitimate,"Dear, Hey! Don't forget we have band practice tonight at 7. Thank you."
legitimate,"Hi! Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
legitimate,Let's reschedule the coffee chat to Friday if that works better for you.
phishing,"Hey, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Reply ASAP."
legitimate,"Dear, The weather is lovely today, we should go for a walk in the evening. Click details."
phishing,"Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Visit now."
legitimate,Warning: Your package has been delivered to your front porch. Have a great day!
legitimate,Hi! Just wanted to follow up on our discussion yesterday. Let me know when you're free. Visit now.
legitimate,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now."
phishing,"Hey, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
legitimate,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Visit now."
legitimate,Your package has been delivered to your front porch. Have a great day! Reply ASAP.
phishing,"Dear, Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Visit now."
phishing,"Dear, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com"
phishing,"Hello, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Reply ASAP."
phishing,"Hi! Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Reply ASAP."
phishing,"Hey, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Click details."
phishing,Hi! Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Click details.
phishing,"Hello, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
phishing,"Dear, Warning: IRS Tax Refund Notification. You are eligible for a tax refund of $432.10. Submit your claim form immediately to receive funds directly in your bank account: http://irs-refund-claims.info Code: 1863"
legitimate,"Dear, Can you please send me the report by the end of the day? Thanks. Visit now."
legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Thank you.
legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
legitimate,"Dear, Hey buddy, happy birthday! Hope you have an amazing day! Thank you."
phishing,"Hello, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Thank you."
phishing,"Warning: Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
phishing,"Hey, Dear Microsoft User, Your Office365 password will expire in 24 hours. Keep your current password by verifying your login details here: http://secure-signin-microsoft.info/login.php Thank you."
legitimate,"Hey, The weather is lovely today, we should go for a walk in the evening. Code: 3117"
phishing,"Urgent: Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login"
phishing,Hi! Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net
phishing,Warning: Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP.
legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Reply ASAP.
phishing,"Dear, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Thank you."
legitimate,"Hey, Hey! Don't forget we have band practice tonight at 7. Reply ASAP."
phishing,"Dear, Coinbase Security Notification. A withdrawal of 0.45 BTC has been initiated. If you did not request this, cancel the transaction immediately: http://coinbase-transaction-cancel.com Thank you."
legitimate,"Hi! Hey, are we still meeting for lunch today at 12:30? Click details."
phishing,"Hi! Google Security: Critical Alert. Someone just signed into your account from a new Windows device. If this was not you, please change your password: http://google-security-team.gq/login Reply ASAP."
legitimate,Hi! I'll be home in about 20 minutes. Please make sure the oven is preheated. Click details.
legitimate,"Hello, Are you free for a quick call to review the design designs? Reply ASAP."
legitimate,"Hi! Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Code: 4552
legitimate,"Warning: Hi team, here is the agenda for tomorrow's weekly sync meeting. Click details."
legitimate,Are you free for a quick call to review the design designs? Thank you.
legitimate,Warning: Just wanted to follow up on our discussion yesterday. Let me know when you're free. Reply ASAP.
phishing,"Hey, Apple ID Security Alert. Your Apple ID has been suspended due to security reasons. To reactivate your account, please log in and verify your personal information: http://verify-appleid-support.xyz/auth Thank you."
legitimate,"Warning: Hi Mom, just calling to say I love you and check how you are doing. Visit now."
phishing,"Hey, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Code: 4336"
phishing,"Hello, Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Reply ASAP."
phishing,"Hey, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security Click details."
phishing,"Hey, Facebook Security Department. Your account has been reported for violating terms of service. Verify your identity within 48 hours or your account will be permanently disabled: http://facebook-verify-account.tk Reply ASAP."
legitimate,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Click details."
legitimate,Urgent: Your subscription payment was processed successfully. Thank you for your business. Click details.
legitimate,"Hello, Are you free for a quick call to review the design designs? Visit now."
legitimate,Your package has been delivered to your front porch. Have a great day!
phishing,"Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login"
legitimate,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now."
legitimate,"Dear, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details."
legitimate,Hi! I'll be home in about 20 minutes. Please make sure the oven is preheated. Reply ASAP.
legitimate,"Urgent: The weather is lovely today, we should go for a walk in the evening. Thank you."
legitimate,"Hey, are we still meeting for lunch today at 12:30? Reply ASAP."
phishing,"Hey, Update Your Netflix Payment Details. We were unable to process your monthly subscription payment. To keep watching, please update your billing details: http://netflix-billing-update.top/login Thank you."
legitimate,Your package has been delivered to your front porch. Have a great day! Click details.
phishing,Warning: Chase Bank - Account Verification Required. We are updating our security systems. All customers are required to update their online banking credentials before 24 hours to prevent account lockout: http://chase-online-banking-update.net Thank you.
phishing,Warning: Urgent Action Required - Document Shared with You. Your manager shared an urgent invoice via OneDrive. Please log in to view the document: http://onedrive-secure-view.tk/login Click details.
legitimate,Urgent: Let's reschedule the coffee chat to Friday if that works better for you. Thank you.
legitimate,Can you pick up some milk and eggs on your way back from work? Visit now.
phishing,"Dear, Dear Customer, We detected an unauthorized login attempt to your PayPal account from an unrecognized device in Russia. If this was not you, please secure your account immediately by clicking the link below: http://secure-paypal-login.xyz/security"
legitimate,Hi! Hey! Don't forget we have band practice tonight at 7. Click details.
