label,text
fraud,Hi! Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Reply ASAP.
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP.
fraud,"Hey, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Thank you."
legitimate,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Code: 5741"
fraud,Urgent: Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top
legitimate,"Dear, Hey, are we still meeting for lunch today at 12:30? Visit now."
fraud,"Hey, Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes... Thank you."
legitimate,Are you free for a quick call to review the design designs? Code: 6436
legitimate,Warning: Are you free for a quick call to review the design designs? Thank you.
legitimate,Hi! Can you pick up some milk and eggs on your way back from work? Visit now.
fraud,"Hello, Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Thank you."
legitimate,"Dear, I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 9563"
legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing."
legitimate,Hi! Your package has been delivered to your front porch. Have a great day! Click details.
legitimate,"Dear, Your subscription payment was processed successfully. Thank you for your business. Click details."
fraud,"Warning: Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Code: 3967"
fraud,"Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Reply ASAP."
legitimate,Hi! Your package has been delivered to your front porch. Have a great day! Reply ASAP.
fraud,"Dear, Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Visit now."
fraud,"Dear, Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Reply ASAP."
legitimate,"Dear, Can you please send me the report by the end of the day? Thanks. Reply ASAP."
fraud,"Hello, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Code: 7278"
legitimate,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Thank you."
legitimate,Are you free for a quick call to review the design designs? Visit now.
legitimate,Urgent: Your package has been delivered to your front porch. Have a great day! Visit now.
fraud,Inherited Funds Release. The United Nations Compensation Commission has approved the release of your long overdue payment of $1.5 Million USD. Please pay the clearance fee of $150 via Western Union to get your card...
legitimate,"Hello, Are you free for a quick call to review the design designs? Reply ASAP."
legitimate,Are you free for a quick call to review the design designs? Reply ASAP.
fraud,"Urgent: Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Thank you."
legitimate,Hi! Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details.
fraud,"Dear, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service..."
legitimate,"Hello, Your subscription payment was processed successfully. Thank you for your business. Thank you."
fraud,Hi! Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Reply ASAP.
legitimate,"Dear, The weather is lovely today, we should go for a walk in the evening."
fraud,"Dear, Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Reply ASAP."
fraud,"Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Code: 7795"
fraud,"Urgent: Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Reply ASAP."
fraud,Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Code: 3362
legitimate,"Hi! Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 1978"
legitimate,"Dear, Please find attached the receipt for your recent purchase at the grocery store. Code: 3361"
fraud,Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Reply ASAP.
fraud,Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Thank you.
fraud,Urgent: Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Reply ASAP.
fraud,"Dear, Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Thank you."
fraud,Urgent: Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Code: 9539
legitimate,Hi! Can you please send me the report by the end of the day? Thanks. Visit now.
fraud,Urgent: Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Thank you.
fraud,"Urgent: Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Click details."
fraud,"Hi! Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service..."
legitimate,"Hey, Hey, are we still meeting for lunch today at 12:30? Visit now."
fraud,"Urgent: Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number..."
fraud,"Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Thank you."
legitimate,"Hey, Hi Mom, just calling to say I love you and check how you are doing. Code: 4783"
fraud,"Dear, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Click details."
legitimate,Hi! Are you free for a quick call to review the design designs? Visit now.
legitimate,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now."
fraud,"Dear, Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin..."
legitimate,"Hey, Hi team, here is the agenda for tomorrow's weekly sync meeting. Code: 1567"
fraud,"Urgent: Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes..."
fraud,"Dear, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Thank you."
legitimate,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it?"
legitimate,"Yes, I can help you move your couch this weekend. Just let me know the time. Thank you."
fraud,"Warning: Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Click details."
legitimate,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Visit now."
legitimate,"Dear, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Code: 1127"
legitimate,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Click details."
legitimate,"Dear, Hey, are we still meeting for lunch today at 12:30? Visit now."
legitimate,"Dear, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Code: 9547"
legitimate,Hi! Let's reschedule the coffee chat to Friday if that works better for you. Code: 4208
legitimate,"Hello, I'll be home in about 20 minutes. Please make sure the oven is preheated. Reply ASAP."
legitimate,Thanks for the update. I'll review it and get back to you shortly. Reply ASAP.
legitimate,Let's reschedule the coffee chat to Friday if that works better for you. Reply ASAP.
fraud,"Dear, Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes... Thank you."
legitimate,Urgent: Your package has been delivered to your front porch. Have a great day!
fraud,"Hey, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Reply ASAP."
legitimate,"Hello, Hey buddy, happy birthday! Hope you have an amazing day! Click details."
fraud,"Hello, Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Reply ASAP."
legitimate,Hi! Can you please send me the report by the end of the day? Thanks.
legitimate,"Urgent: Hey, are we still meeting for lunch today at 12:30? Code: 9360"
legitimate,"Hey, Let's reschedule the coffee chat to Friday if that works better for you. Click details."
fraud,"Dear, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Click details."
legitimate,Hi! Can you pick up some milk and eggs on your way back from work?
fraud,"Warning: Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Reply ASAP."
legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Click details."
fraud,"Warning: Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Code: 2416"
legitimate,"Dear, I'll be home in about 20 minutes. Please make sure the oven is preheated."
legitimate,"Hello, Thanks for the update. I'll review it and get back to you shortly. Code: 7889"
fraud,Hi! Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Reply ASAP.
fraud,Urgent: Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Reply ASAP.
fraud,"Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service..."
fraud,"Hi! Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Code: 2923"
fraud,"Hello, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Thank you."
legitimate,"Hey, Hey buddy, happy birthday! Hope you have an amazing day! Code: 3507"
legitimate,"Hey, The meeting has been moved to room 302 due to technical issues in the main hall. Code: 1192"
legitimate,"Hi! Hey, are we still meeting for lunch today at 12:30? Click details."
legitimate,"Dear, Hi Mom, just calling to say I love you and check how you are doing. Reply ASAP."
fraud,"Dear, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Visit now."
legitimate,"Warning: Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
legitimate,"Hey, Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details."
fraud,"Hello, Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Click details."
fraud,Warning: Inherited Funds Release. The United Nations Compensation Commission has approved the release of your long overdue payment of $1.5 Million USD. Please pay the clearance fee of $150 via Western Union to get your card... Code: 6132
legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Code: 5852
legitimate,"Hi! The weather is lovely today, we should go for a walk in the evening. Visit now."
legitimate,"Hello, Yes, I can help you move your couch this weekend. Just let me know the time. Code: 6655"
legitimate,"Hello, Hey, are we still meeting for lunch today at 12:30? Visit now."
fraud,"Hey, Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Click details."
legitimate,"Hey, Thanks for the update. I'll review it and get back to you shortly. Code: 2991"
legitimate,"Dear, Thanks for the update. I'll review it and get back to you shortly. Reply ASAP."
fraud,"Hi! Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Visit now."
fraud,"Hi! Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Click details."
legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Click details.
fraud,"Hello, Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000..."
fraud,"Dear, Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Click details."
legitimate,"Dear, Are you free for a quick call to review the design designs? Visit now."
legitimate,Are you free for a quick call to review the design designs?
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Code: 9591
fraud,"Dear, Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Reply ASAP."
legitimate,"Warning: Hi team, here is the agenda for tomorrow's weekly sync meeting. Click details."
legitimate,Warning: Please find attached the receipt for your recent purchase at the grocery store. Code: 8123
legitimate,Hi! Your subscription payment was processed successfully. Thank you for your business. Click details.
fraud,"Warning: Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Thank you."
legitimate,"Hello, Your subscription payment was processed successfully. Thank you for your business. Thank you."
legitimate,"Hi team, here is the agenda for tomorrow's weekly sync meeting. Visit now."
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP.
legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Thank you.
fraud,"Hello, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Click details."
legitimate,"Hello, Hey! Don't forget we have band practice tonight at 7."
legitimate,Hi! Can you pick up some milk and eggs on your way back from work? Code: 9889
legitimate,"Hello, Please find attached the receipt for your recent purchase at the grocery store. Click details."
fraud,"Hey, Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Click details."
legitimate,Hi! Hey! Don't forget we have band practice tonight at 7. Visit now.
legitimate,Hi! The meeting has been moved to room 302 due to technical issues in the main hall. Click details.
legitimate,"Hello, Hi Mom, just calling to say I love you and check how you are doing. Visit now."
legitimate,"Hi Mom, just calling to say I love you and check how you are doing. Code: 6176"
legitimate,Hi! Your package has been delivered to your front porch. Have a great day!
legitimate,Warning: Hey! Don't forget we have band practice tonight at 7.
legitimate,Please find attached the receipt for your recent purchase at the grocery store. Reply ASAP.
legitimate,Your package has been delivered to your front porch. Have a great day! Thank you.
legitimate,Hi! Your subscription payment was processed successfully. Thank you for your business. Code: 2986
legitimate,Your package has been delivered to your front porch. Have a great day! Visit now.
fraud,"Hey, Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service..."
fraud,Urgent: Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Reply ASAP.
fraud,"Hi! Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Reply ASAP."
fraud,"Hey, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Click details."
fraud,"Hey, Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes... Visit now."
legitimate,Let's reschedule the coffee chat to Friday if that works better for you.
fraud,"Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes... Click details."
legitimate,"Hey, Hey! Don't forget we have band practice tonight at 7. Visit now."
fraud,"Urgent: Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Click details."
fraud,Hi! Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Click details.
fraud,"Hi! Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify..."
fraud,"Hello, Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Code: 2261"
fraud,"Warning: Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Thank you."
fraud,"Warning: Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Thank you."
legitimate,"Hi! Hi Mom, just calling to say I love you and check how you are doing. Code: 2158"
legitimate,"Dear, Your package has been delivered to your front porch. Have a great day! Code: 8276"
legitimate,Hi! Thanks for the update. I'll review it and get back to you shortly. Click details.
legitimate,Hi! Your dentist appointment is confirmed for Tuesday at 10:00 AM. Visit now.
fraud,"Warning: Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Click details."
legitimate,"Dear, Hey buddy, happy birthday! Hope you have an amazing day! Reply ASAP."
fraud,"Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Visit now."
fraud,"Hello, Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top"
fraud,"Hello, Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Visit now."
legitimate,"Hey, Hi team, here is the agenda for tomorrow's weekly sync meeting."
fraud,"Dear, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Code: 7773"
legitimate,Are you free for a quick call to review the design designs? Click details.
legitimate,"Hello, I'll be home in about 20 minutes. Please make sure the oven is preheated. Visit now."
fraud,"Warning: Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Code: 9703"
fraud,"Hello, Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Code: 6614"
fraud,"Hey, Lottery Winning Notification! Your email address has won $1,000,000.00 USD in the Coca-Cola Mega Anniversary Promo. To process your claims, please contact our agent with your full name, country, and phone number... Thank you."
legitimate,"Hello, Thanks for the update. I'll review it and get back to you shortly. Reply ASAP."
legitimate,Urgent: Your subscription payment was processed successfully. Thank you for your business. Thank you.
legitimate,"Hey, Let's reschedule the coffee chat to Friday if that works better for you. Visit now."
legitimate,"Hello, Hey! Don't forget we have band practice tonight at 7. Thank you."
fraud,Warning: Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top Thank you.
fraud,"Dear Friend, I am writing to you from my hospital bed. I am suffering from terminal cancer and want to donate my estate of $5.4 Million to a god-fearing charity or individual who will execute my last wishes..."
legitimate,"Hey, Your subscription payment was processed successfully. Thank you for your business."
fraud,"Hello, Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Reply ASAP."
legitimate,Can you pick up some milk and eggs on your way back from work? Reply ASAP.
legitimate,"Hello, Yes, I can help you move your couch this weekend. Just let me know the time. Visit now."
legitimate,Warning: Let's reschedule the coffee chat to Friday if that works better for you.
fraud,"Urgent: Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Code: 8241"
fraud,"Hey, Dearest One, I am Mrs. Mariam Abacha, widow of the late military dictator. I have the sum of $25 Million USD that I wish to transfer to your private account for investment purposes. I will compensate you with 30% of the funds... Click details."
legitimate,"Hello, Please find attached the receipt for your recent purchase at the grocery store. Reply ASAP."
legitimate,"Hello, Can you pick up some milk and eggs on your way back from work? Click details."
fraud,"Dear, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Visit now."
fraud,"Dear, Inherited Funds Release. The United Nations Compensation Commission has approved the release of your long overdue payment of $1.5 Million USD. Please pay the clearance fee of $150 via Western Union to get your card... Click details."
legitimate,"Hello, Yes, I can help you move your couch this weekend. Just let me know the time."
fraud,"Hi! Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Click details."
fraud,Hi! Crypto Investment Masterclass: Multiply your savings by 10x in just 7 days! Our AI-powered trading bot guarantees risk-free returns. Deposit your Bitcoin today at http://crypto-growth-guaranteed.top
fraud,"Urgent: Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Visit now."
legitimate,"Hi, I noticed a typo on slide 5 of the presentation, can you fix it? Thank you."
legitimate,Warning: I'll be home in about 20 minutes. Please make sure the oven is preheated. Visit now.
legitimate,"Dear, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Thank you."
fraud,"Warning: Urgent Partnership Request. I have a lucrative gold trading opportunity in Ghana. We need a foreign partner to provide a shipping clearance fee of $3,500. We will share the profits 50/50, yielding over $200,000... Thank you."
legitimate,Just wanted to follow up on our discussion yesterday. Let me know when you're free. Click details.
fraud,"Dear, Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Code: 6463"
fraud,"Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Thank you."
legitimate,Hi! Can you pick up some milk and eggs on your way back from work? Visit now.
legitimate,"Hey, Your dentist appointment is confirmed for Tuesday at 10:00 AM. Thank you."
fraud,Hi! Inherited Funds Release. The United Nations Compensation Commission has approved the release of your long overdue payment of $1.5 Million USD. Please pay the clearance fee of $150 via Western Union to get your card... Thank you.
fraud,Warning: Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Code: 1482
fraud,Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Thank you.
legitimate,"Hello, Hey buddy, happy birthday! Hope you have an amazing day! Click details."
legitimate,"Dear, Hey buddy, happy birthday! Hope you have an amazing day! Click details."
fraud,"Dear, Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Code: 7967"
legitimate,Urgent: Can you please send me the report by the end of the day? Thanks.
fraud,Urgent: Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Reply ASAP.
fraud,Hi! Inherited Funds Release. The United Nations Compensation Commission has approved the release of your long overdue payment of $1.5 Million USD. Please pay the clearance fee of $150 via Western Union to get your card... Click details.
fraud,"Hi! Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Reply ASAP."
legitimate,"Hey, I'll be home in about 20 minutes. Please make sure the oven is preheated. Code: 8363"
fraud,"Urgent: Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Visit now."
legitimate,Urgent: The meeting has been moved to room 302 due to technical issues in the main hall. Code: 4920
fraud,"Hi! Mystery Shopper Job Offer. We are recruiting secret shoppers in your area. You will receive a check for $2,000. Cash it, keep $400, and spend the rest purchasing iTunes gift cards to test customer service... Code: 7480"
legitimate,Hi! Let's reschedule the coffee chat to Friday if that works better for you. Code: 3539
legitimate,"Yes, I can help you move your couch this weekend. Just let me know the time."
legitimate,Warning: Can you please send me the report by the end of the day? Thanks. Code: 5629
legitimate,"Hello, Please find attached the receipt for your recent purchase at the grocery store. Visit now."
legitimate,Hi! I'll be home in about 20 minutes. Please make sure the oven is preheated. Reply ASAP.
fraud,Urgent: Urgent Business Proposal. I am a manager at a bank in South Africa. I discovered an unclaimed deposit of $12.5M from a deceased foreign national. I need your assistance to claim these funds as the next of kin... Visit now.
legitimate,Urgent: Are you free for a quick call to review the design designs? Click details.
legitimate,"Hello, The meeting has been moved to room 302 due to technical issues in the main hall. Code: 1561"
legitimate,Your subscription payment was processed successfully. Thank you for your business.
legitimate,Warning: Your package has been delivered to your front porch. Have a great day! Reply ASAP.
legitimate,"Hello, Hi team, here is the agenda for tomorrow's weekly sync meeting. Click details."
legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall. Reply ASAP.
fraud,Urgent: Earn easy money renting out your bank account! We need local agents to receive transfers and forward them via Bitcoin. Keep a 10% commission. No experience needed! Contact us at http://fast-cash-agents.club Click details.
legitimate,"Hello, The meeting has been moved to room 302 due to technical issues in the main hall. Visit now."
legitimate,Your package has been delivered to your front porch. Have a great day! Reply ASAP.
fraud,"Hey, Direct Bank Wire Transfer. I am Dr. Fredrick Cole, director of the Central Bank. We have recovered your funds from corrupt officials. Please send your bank routing number, account number, and SSN to verify... Thank you."
legitimate,Warning: The meeting has been moved to room 302 due to technical issues in the main hall.
